observation,vintage,version,value,basis
2015-01,2016-01-19,4,99.3,CPI All Items Index: Estimated pre-97 2005=100
2015-02,2015-10-12,1,127.4,CPI All Items Index: Estimated pre-97 2005=100
2015-02,2016-01-19,4,99.5,CPI All Items Index: Estimated pre-97 2005=100
2015-03,2015-10-12,1,127.6,CPI All Items Index: Estimated pre-97 2005=100
2015-03,2016-01-19,4,99.7,CPI All Items Index: Estimated pre-97 2005=100
2015-04,2015-10-12,1,128.0,CPI All Items Index: Estimated pre-97 2005=100
2015-04,2016-01-19,4,99.9,CPI All Items Index: Estimated pre-97 2005=100
2015-05,2015-10-12,1,128.2,CPI All Items Index: Estimated pre-97 2005=100
2015-05,2016-01-19,4,100.1,CPI All Items Index: Estimated pre-97 2005=100
2015-06,2015-10-12,1,128.2,CPI All Items Index: Estimated pre-97 2005=100
2015-06,2016-01-19,4,100.2,CPI All Items Index: Estimated pre-97 2005=100
2015-07,2015-10-12,1,128.0,CPI All Items Index: Estimated pre-97 2005=100
2015-07,2016-01-19,4,100.0,CPI All Items Index: Estimated pre-97 2005=100
2015-08,2015-10-12,1,128.4,CPI All Items Index: Estimated pre-97 2005=100
2015-08,2016-01-19,4,100.3,CPI All Items Index: Estimated pre-97 2005=100
2015-09,2015-10-12,1,128.2,CPI All Items Index: Estimated pre-97 2005=100
2015-09,2016-01-19,4,100.2,CPI All Items Index: Estimated pre-97 2005=100
2015-10,2015-12-15,2,128.4,CPI All Items Index: Estimated pre-97 2005=100
2015-10,2016-01-19,4,100.3,CPI All Items Index: Estimated pre-97 2005=100
2015-11,2015-12-15,2,128.3,CPI All Items Index: Estimated pre-97 2005=100
2015-11,2016-01-19,4,100.3,CPI All Items Index: Estimated pre-97 2005=100
2015-12,2016-01-19,3,128.5,CPI All Items Index: Estimated pre-97 2005=100
2015-12,2016-01-19,4,100.3,CPI All Items Index: Estimated pre-97 2005=100
2016-01,2016-02-16,5,99.5,CPI All Items Index: Estimated pre-97 2005=100
2016-02,2016-03-22,6,99.8,CPI All Items Index: Estimated pre-97 2005=100
2016-03,2016-04-12,7,100.2,CPI All Items Index: Estimated pre-97 2005=100
2016-04,2016-05-17,8,100.2,CPI All Items Index: Estimated pre-97 2005=100
2016-05,2016-06-14,9,100.4,CPI All Items Index: Estimated pre-97 2015=100
2016-06,2016-07-18,10,100.6,CPI All Items Index: Estimated pre-97 2015=100
2016-07,2016-08-15,11,100.6,CPI All Items Index: Estimated pre-97 2015=100
2016-08,2016-09-12,12,100.9,CPI All Items Index: Estimated pre-97 2015=100
2016-09,2016-10-17,13,101.1,CPI All Items Index: Estimated pre-97 2015=100
2016-10,2016-11-15,14,101.2,CPI All Items Index: Estimated pre-97 2015=100
2016-11,2016-12-13,15,101.4,CPI All Items Index: Estimated pre-97 2015=100
2016-12,2017-01-17,16,101.9,CPI All Items Index: Estimated pre-97 2015=100
2017-01,2017-03-14,17,101.4,CPI All Items Index: Estimated pre-97 2015=100
2017-02,2017-03-21,18,102.1,CPI All Items Index: Estimated pre-97 2015=100
2017-03,2017-04-10,19,102.5,CPI All Items Index: Estimated pre-97 2015=100
2017-04,2017-05-15,20,102.9,CPI All Items Index: Estimated pre-97 2015=100
2017-05,2017-06-12,21,103.3,CPI All Items Index: Estimated pre-97 2015=100
2017-06,2017-07-17,22,103.3,CPI All Items Index: Estimated pre-97 2015=100
2017-07,2017-08-14,23,103.2,CPI All Items Index: Estimated pre-97 2015=100
2017-08,2017-09-11,24,103.8,CPI All Items Index: Estimated pre-97 2015=100
2017-09,2017-10-16,25,104.1,CPI All Items Index: Estimated pre-97 2015=100
2017-10,2017-11-14,26,104.2,CPI All Items Index: Estimated pre-97 2015=100
2017-11,2017-12-12,27,104.6,CPI INDEX 00: ALL ITEMS 2015=100
2017-12,2018-01-16,28,104.9,CPI INDEX 00: ALL ITEMS 2015=100
2018-01,2018-02-13,29,104.4,CPI INDEX 00: ALL ITEMS 2015=100
2018-02,2018-03-20,30,104.9,CPI INDEX 00: ALL ITEMS 2015=100
2018-03,2018-04-17,31,105.0,CPI INDEX 00: ALL ITEMS 2015=100
2018-04,2018-05-22,32,105.4,CPI INDEX 00: ALL ITEMS 2015=100
2018-05,2018-06-12,33,105.8,CPI INDEX 00: ALL ITEMS 2015=100
2018-06,2018-07-17,34,105.8,CPI INDEX 00: ALL ITEMS 2015=100
2018-07,2018-08-14,35,105.8,CPI INDEX 00: ALL ITEMS 2015=100
2018-08,2018-09-18,36,106.5,CPI INDEX 00: ALL ITEMS 2015=100
2018-09,2018-10-16,37,106.6,CPI INDEX 00: ALL ITEMS 2015=100
2018-10,2018-11-14,38,106.7,CPI INDEX 00: ALL ITEMS 2015=100
2018-11,2018-12-19,39,107.0,CPI INDEX 00: ALL ITEMS 2015=100
2018-12,2019-01-16,40,107.1,CPI INDEX 00: ALL ITEMS 2015=100
2019-01,2019-02-13,41,106.3,CPI INDEX 00: ALL ITEMS 2015=100
2019-02,2019-03-20,42,106.8,CPI INDEX 00: ALL ITEMS 2015=100
2019-03,2019-04-16,43,107.0,CPI INDEX 00: ALL ITEMS 2015=100
2019-04,2019-05-21,44,107.6,CPI INDEX 00: ALL ITEMS 2015=100
2019-05,2019-06-18,45,107.9,CPI INDEX 00: ALL ITEMS 2015=100
2019-06,2019-07-16,46,107.9,CPI INDEX 00: ALL ITEMS 2015=100
2019-07,2019-08-13,47,107.9,CPI INDEX 00: ALL ITEMS 2015=100
2019-08,2019-09-17,48,108.4,CPI INDEX 00: ALL ITEMS 2015=100
2019-09,2019-10-15,49,108.5,CPI INDEX 00: ALL ITEMS 2015=100
2019-10,2019-11-13,50,108.3,CPI INDEX 00: ALL ITEMS 2015=100
2019-11,2019-12-18,51,108.5,CPI INDEX 00: ALL ITEMS 2015=100
2019-12,2020-01-15,52,108.5,CPI INDEX 00: ALL ITEMS 2015=100
2020-01,2020-02-19,53,108.2,CPI INDEX 00: ALL ITEMS 2015=100
2020-02,2020-03-25,54,108.6,CPI INDEX 00: ALL ITEMS 2015=100
2020-03,2020-04-21,55,108.6,CPI INDEX 00: ALL ITEMS 2015=100
2020-04,2020-05-19,56,108.5,CPI INDEX 00: ALL ITEMS 2015=100
2020-05,2020-06-16,57,108.5,CPI INDEX 00: ALL ITEMS 2015=100
2020-06,2020-07-14,58,108.6,CPI INDEX 00: ALL ITEMS 2015=100
2020-07,2020-08-18,59,109.1,CPI INDEX 00: ALL ITEMS 2015=100
2020-08,2020-09-15,60,108.6,CPI INDEX 00: ALL ITEMS 2015=100
2020-09,2020-10-20,61,109.1,CPI INDEX 00: ALL ITEMS 2015=100
2020-10,2020-11-18,62,109.1,CPI INDEX 00: ALL ITEMS 2015=100
2020-11,2020-12-16,63,108.9,CPI INDEX 00: ALL ITEMS 2015=100
2020-12,2021-01-20,64,109.2,CPI INDEX 00: ALL ITEMS 2015=100
2021-01,2021-02-17,65,109.0,CPI INDEX 00: ALL ITEMS 2015=100
2021-02,2021-03-24,66,109.1,CPI INDEX 00: ALL ITEMS 2015=100
2021-03,2021-04-20,67,109.4,CPI INDEX 00: ALL ITEMS 2015=100
2021-04,2021-05-18,68,110.1,CPI INDEX 00: ALL ITEMS 2015=100
2021-05,2021-06-15,69,110.8,CPI INDEX 00: ALL ITEMS 2015=100
2021-06,2021-07-13,70,111.3,CPI INDEX 00: ALL ITEMS 2015=100
2021-07,2021-08-17,71,111.3,CPI INDEX 00: ALL ITEMS 2015=100
2021-08,2021-09-14,72,112.1,CPI INDEX 00: ALL ITEMS 2015=100
2021-09,2021-10-19,73,112.4,CPI INDEX 00: ALL ITEMS 2015=100
2021-10,2021-11-17,74,113.6,CPI INDEX 00: ALL ITEMS 2015=100
2021-11,2021-12-15,75,114.5,CPI INDEX 00: ALL ITEMS 2015=100
2021-12,2022-01-19,76,115.1,CPI INDEX 00: ALL ITEMS 2015=100
2022-01,2022-02-16,77,114.9,CPI INDEX 00: ALL ITEMS 2015=100
2022-02,2022-03-23,78,115.8,CPI INDEX 00: ALL ITEMS 2015=100
2022-03,2022-04-12,79,117.1,CPI INDEX 00: ALL ITEMS 2015=100
2022-04,2022-05-17,80,120.0,CPI INDEX 00: ALL ITEMS 2015=100
2022-05,2022-06-21,81,120.8,CPI INDEX 00: ALL ITEMS 2015=100
2022-06,2022-07-19,82,121.8,CPI INDEX 00: ALL ITEMS 2015=100
2022-07,2022-08-16,83,122.5,CPI INDEX 00: ALL ITEMS 2015=100
2022-08,2022-09-13,84,123.1,CPI INDEX 00: ALL ITEMS 2015=100
2022-09,2022-10-18,85,123.8,CPI INDEX 00: ALL ITEMS 2015=100
2022-10,2022-11-16,86,126.2,CPI INDEX 00: ALL ITEMS 2015=100
2022-11,2022-12-14,87,126.7,CPI INDEX 00: ALL ITEMS 2015=100
2022-12,2023-01-18,88,127.2,CPI INDEX 00: ALL ITEMS 2015=100
2023-01,2023-02-15,89,126.4,CPI INDEX 00: ALL ITEMS 2015=100
2023-02,2023-03-22,90,127.9,CPI INDEX 00: ALL ITEMS 2015=100
2023-03,2023-04-18,91,128.9,CPI INDEX 00: ALL ITEMS 2015=100
2023-04,2023-05-23,92,130.4,CPI INDEX 00: ALL ITEMS 2015=100
2023-05,2023-06-20,93,131.3,CPI INDEX 00: ALL ITEMS 2015=100
2023-06,2023-07-18,94,131.5,CPI INDEX 00: ALL ITEMS 2015=100
2023-07,2023-08-15,95,130.9,CPI INDEX 00: ALL ITEMS 2015=100
2023-08,2023-09-19,96,131.3,CPI INDEX 00: ALL ITEMS 2015=100
2023-09,2023-10-17,97,132.0,CPI INDEX 00: ALL ITEMS 2015=100
2023-10,2023-11-15,98,132.0,CPI INDEX 00: ALL ITEMS 2015=100
2023-11,2023-12-20,99,131.7,CPI INDEX 00: ALL ITEMS 2015=100
2023-12,2024-01-17,100,132.2,CPI INDEX 00: ALL ITEMS 2015=100
2024-01,2024-02-14,101,131.5,CPI INDEX 00: ALL ITEMS 2015=100
2024-02,2024-03-20,102,132.3,CPI INDEX 00: ALL ITEMS 2015=100
2024-03,2024-04-16,103,133.0,CPI INDEX 00: ALL ITEMS 2015=100
2024-04,2024-05-21,104,133.5,CPI INDEX 00: ALL ITEMS 2015=100
2024-05,2024-06-18,105,133.9,CPI INDEX 00: ALL ITEMS 2015=100
2024-06,2024-07-16,106,134.1,CPI INDEX 00: ALL ITEMS 2015=100
2024-07,2024-08-13,107,133.8,CPI INDEX 00: ALL ITEMS 2015=100
2024-08,2024-09-17,108,134.3,CPI INDEX 00: ALL ITEMS 2015=100
2024-09,2024-10-15,109,134.2,CPI INDEX 00: ALL ITEMS 2015=100
2024-10,2024-11-20,110,135.0,CPI INDEX 00: ALL ITEMS 2015=100
2024-11,2024-12-18,111,135.1,CPI INDEX 00: ALL ITEMS 2015=100
2024-12,2025-01-15,112,135.6,CPI INDEX 00: ALL ITEMS 2015=100
2025-01,2025-02-19,113,135.4,CPI INDEX 00: ALL ITEMS 2015=100
2025-02,2025-03-26,114,136.0,CPI INDEX 00: ALL ITEMS 2015=100
2025-03,2025-04-15,115,136.5,CPI INDEX 00: ALL ITEMS 2015=100
2025-04,2025-05-20,116,138.2,CPI INDEX 00: ALL ITEMS 2015=100
2025-05,2025-06-17,117,138.4,CPI INDEX 00: ALL ITEMS 2015=100
2025-06,2025-07-15,118,138.9,CPI INDEX 00: ALL ITEMS 2015=100
2025-07,2025-08-19,119,139.0,CPI INDEX 00: ALL ITEMS 2015=100
2025-08,2025-09-16,120,139.3,CPI INDEX 00: ALL ITEMS 2015=100
2025-09,2025-10-21,121,139.3,CPI INDEX 00: ALL ITEMS 2015=100
2025-10,2025-11-19,122,139.8,CPI INDEX 00: ALL ITEMS 2015=100
2025-11,2025-12-17,123,139.5,CPI INDEX 00: ALL ITEMS 2015=100
2025-12,2026-01-21,124,140.1,CPI INDEX 00: ALL ITEMS 2015=100
2026-01,2026-02-18,125,139.5,CPI INDEX 00: ALL ITEMS 2015=100
2026-02,2026-03-25,126,140.1,CPI INDEX 00: ALL ITEMS 2015=100
2026-03,2026-04-21,127,141.0,CPI INDEX 00: ALL ITEMS 2015=100
2026-04,2026-05-19,128,142.1,CPI INDEX 00: ALL ITEMS 2015=100
2026-05,2026-06-16,129,142.4,CPI INDEX 00: ALL ITEMS 2015=100
2026-06,2026-07-21,130,142.5,CPI INDEX 00: ALL ITEMS 2015=100
2026-07,2026-08-18,131,142.9,CPI INDEX 00: ALL ITEMS 2015=100
